ID,Label
343,horse
344,butterfly
345,cow
346,fish
347,cow
348,butterfly
349,butterfly
350,butterfly
351,cow
352,butterfly
353,chicken
354,butterfly
355,fish
356,butterfly
357,butterfly
358,butterfly
359,butterfly
360,butterfly
361,butterfly
362,fish
363,fish
364,fish
365,butterfly
366,butterfly
367,butterfly
368,fish
369,butterfly
370,butterfly
371,butterfly
372,butterfly
373,cow
374,fish
375,butterfly
376,cow
377,butterfly
378,butterfly
379,fish
380,dog
381,fish
382,butterfly
383,butterfly
384,fish
385,butterfly
386,butterfly
387,cow
388,butterfly
389,fish
390,butterfly
391,butterfly
392,butterfly
393,fish
394,butterfly
395,butterfly
396,butterfly
397,butterfly
398,fish
399,butterfly
400,butterfly
401,cow
402,butterfly
403,butterfly
404,fish
405,butterfly
406,fish
407,fish
408,butterfly
409,butterfly
410,spider
411,butterfly
412,butterfly
413,butterfly
414,butterfly
415,butterfly
416,cow
417,spider
418,fish
419,cow
420,butterfly
421,butterfly
422,butterfly
423,butterfly
424,butterfly
425,butterfly
426,butterfly
427,butterfly
428,butterfly
429,butterfly
430,cow
431,spider
432,fish
433,butterfly
434,butterfly
435,fish
436,fish
437,butterfly
438,butterfly
439,fish
440,spider
441,butterfly
442,butterfly
443,butterfly
444,fish
445,butterfly
446,butterfly
447,cow
448,butterfly
449,butterfly
450,butterfly
451,butterfly
452,butterfly
453,butterfly
454,cow
455,cow
456,butterfly
457,butterfly
458,butterfly
459,butterfly
460,fish
461,butterfly
462,butterfly
463,butterfly
464,butterfly
465,cow
466,butterfly
467,butterfly
468,fish
469,fish
470,butterfly
471,fish
472,fish
473,cow
474,butterfly
475,spider
476,chicken
477,fish
478,butterfly
479,butterfly
480,butterfly
481,cow
482,butterfly
483,cow
484,butterfly
485,butterfly
486,fish
487,chicken
488,butterfly
489,fish
490,fish
491,butterfly
492,butterfly
493,cow
494,butterfly
495,cat
496,butterfly
497,butterfly
498,butterfly
499,butterfly
500,butterfly
501,butterfly
502,butterfly
503,butterfly
504,butterfly
505,butterfly
506,spider
507,butterfly
508,cow
509,butterfly
510,cow
511,butterfly
512,butterfly
513,butterfly
514,butterfly
515,fish
516,butterfly
517,fish
518,butterfly
519,fish
520,butterfly
521,butterfly
522,fish
523,fish
524,butterfly
525,butterfly
526,butterfly
527,fish
528,butterfly
529,butterfly
530,butterfly
531,butterfly
532,spider
533,cow
534,fish
535,butterfly
536,butterfly
537,butterfly
538,chicken
539,chicken
540,butterfly
541,butterfly
542,butterfly
543,butterfly
544,butterfly
545,fish
546,butterfly
547,chicken
548,fish
549,fish
550,butterfly
551,butterfly
552,cow
553,butterfly
554,butterfly
555,fish
556,butterfly
557,butterfly
558,cow
559,butterfly
560,cow
561,butterfly
562,fish
563,fish
564,cow
565,spider
566,butterfly
567,spider
568,butterfly
569,butterfly
570,butterfly
571,butterfly
572,butterfly
573,butterfly
574,butterfly
575,butterfly
576,cow
577,fish
578,butterfly
579,spider
580,butterfly
581,butterfly
582,butterfly
583,butterfly
584,chicken
585,fish
586,fish
587,fish
588,fish
589,cow
590,fish
591,butterfly
592,butterfly
593,butterfly
594,butterfly
595,cow
596,fish
597,fish
598,butterfly
599,butterfly
600,cow
601,cow
602,fish
603,butterfly
604,butterfly
605,butterfly
606,fish
607,butterfly
608,butterfly
609,fish
610,butterfly
611,fish
612,butterfly
613,cow
614,butterfly
615,butterfly
616,fish
617,butterfly
618,fish
619,fish
620,fish
621,fish
622,cow
623,butterfly
624,butterfly
625,cow
626,cow
627,butterfly
628,fish
629,butterfly
630,butterfly
631,butterfly
632,butterfly
633,fish
634,cow
635,chicken
636,chicken
637,fish
638,fish
639,butterfly
640,fish
641,butterfly
642,fish
643,dog
644,fish
645,butterfly
646,butterfly
647,butterfly
648,butterfly
649,butterfly
650,cow
651,cow
652,butterfly
653,butterfly
654,fish
655,butterfly
656,butterfly
657,fish
658,butterfly
659,cow
660,butterfly
661,fish
662,butterfly
663,butterfly
664,cow
665,spider
666,chicken
667,butterfly
668,butterfly
669,cat
670,butterfly
671,fish
672,butterfly
673,butterfly
674,butterfly
675,butterfly
676,butterfly
677,fish
678,fish
679,fish
680,cow
681,butterfly
682,butterfly
683,butterfly
684,butterfly
685,butterfly
686,butterfly
687,butterfly
688,butterfly
689,butterfly
690,butterfly
691,butterfly
692,butterfly
693,butterfly
694,cow
695,butterfly
696,fish
697,cow
698,butterfly
699,fish
700,butterfly
701,cow
702,butterfly
703,butterfly
704,chicken
705,butterfly
706,cow
707,cow
708,butterfly
709,fish
710,spider
711,butterfly
712,chicken
713,butterfly
714,chicken
715,chicken
716,butterfly
717,butterfly
718,butterfly
719,fish
720,butterfly
721,spider
722,cow
723,fish
724,butterfly
725,fish
726,butterfly
727,fish
728,butterfly
729,cat
730,butterfly
731,butterfly
732,dog
733,butterfly
734,fish
735,cat
736,fish
737,butterfly
738,cow
739,fish
740,butterfly
741,butterfly
742,butterfly
743,butterfly
744,fish
745,butterfly
746,butterfly
747,butterfly
748,butterfly
749,butterfly
750,fish
751,fish
752,fish
753,butterfly
754,spider
755,butterfly
756,butterfly
757,fish
758,butterfly
759,butterfly
760,fish
761,chicken
762,chicken
763,fish
764,cow
765,fish
766,fish
767,cow
768,butterfly
769,butterfly
770,fish
771,butterfly
772,fish
773,butterfly
774,fish
775,fish
776,butterfly
777,butterfly
778,fish
779,butterfly
780,butterfly
781,fish
782,butterfly
783,butterfly
784,cow
785,butterfly
786,butterfly
787,butterfly
788,butterfly
789,fish
790,fish
791,butterfly
792,chicken
793,cow
794,fish
795,butterfly
796,butterfly
797,fish
798,butterfly
799,butterfly
800,fish
801,butterfly
802,butterfly
803,butterfly
804,butterfly
805,cow
806,butterfly
807,cow
808,fish
809,fish
810,butterfly
811,fish
812,spider
813,butterfly
814,fish
815,butterfly
816,butterfly
817,butterfly
818,butterfly
819,butterfly
820,butterfly
821,fish
822,fish
823,fish
824,butterfly
825,butterfly
826,spider
827,butterfly
828,fish
829,butterfly
830,butterfly
831,butterfly
832,butterfly
833,cow
834,butterfly
835,butterfly
836,fish
837,cow
838,fish
839,butterfly
840,cow
841,fish
842,fish
843,butterfly
844,butterfly
845,butterfly
846,fish
847,cow
848,butterfly
849,butterfly
850,butterfly
851,butterfly
852,cow
853,fish
854,fish
855,cow
856,butterfly
857,fish
858,cow
859,butterfly
860,chicken
861,butterfly
862,fish
863,cow
864,fish
865,cow
866,butterfly
867,butterfly
868,cow
869,cow
870,butterfly
871,butterfly
872,fish
873,fish
874,fish
875,butterfly
876,fish
877,spider
878,fish
879,fish
880,fish
881,fish
882,fish
883,fish
884,butterfly
885,butterfly
886,butterfly
887,fish
888,butterfly
889,fish
890,fish
891,fish
892,cow
893,fish
894,fish
895,butterfly
896,cow
897,chicken
898,butterfly
899,fish
900,butterfly
901,butterfly
902,butterfly
903,butterfly
904,fish
905,butterfly
906,butterfly
907,butterfly
908,fish
909,butterfly
910,butterfly
911,butterfly
912,fish
913,butterfly
914,butterfly
915,butterfly
916,butterfly
917,cow
918,fish
919,butterfly
920,cow
921,butterfly
922,butterfly
923,butterfly
924,chicken
925,chicken
926,cow
927,butterfly
928,butterfly
929,fish
930,fish
931,fish
932,fish
933,butterfly
934,butterfly
935,butterfly
936,butterfly
937,butterfly
938,butterfly
939,fish
940,butterfly
941,butterfly
942,butterfly
943,butterfly
944,fish
945,butterfly
946,fish
947,butterfly
948,fish
949,fish
950,fish
951,butterfly
952,fish
953,fish
954,butterfly
955,butterfly
956,fish
957,butterfly
958,butterfly
959,fish
960,spider
961,spider
962,butterfly
963,butterfly
964,fish
965,butterfly
966,butterfly
967,butterfly
968,cow
969,butterfly
970,butterfly
971,fish
972,fish
973,butterfly
974,fish
975,cow
976,butterfly
977,cow
978,chicken
979,fish
980,butterfly
981,butterfly
982,butterfly
983,butterfly
984,butterfly
985,cat
986,butterfly
987,fish
988,butterfly
989,cow
990,butterfly
991,butterfly
992,butterfly
993,fish
994,butterfly
995,fish
996,fish
997,fish
998,butterfly
999,fish
1000,fish
1001,butterfly
1002,butterfly
1003,butterfly
1004,cow
1005,butterfly
1006,fish
1007,butterfly
1008,fish
1009,butterfly
1010,butterfly
1011,butterfly
1012,butterfly
1013,fish
1014,butterfly
1015,chicken
1016,butterfly
1017,butterfly
1018,chicken
1019,fish
1020,butterfly
1021,butterfly
1022,butterfly
1023,butterfly
1024,fish
1025,fish
1026,fish
1027,fish
1028,butterfly
1029,fish
1030,butterfly
1031,cow
1032,fish
1033,fish
1034,cow
1035,butterfly
1036,cow
1037,butterfly
1038,fish
1039,butterfly
1040,fish
1041,butterfly
1042,fish
1043,butterfly
1044,fish
1045,fish
1046,fish
1047,butterfly
1048,butterfly
1049,cat
1050,butterfly
1051,butterfly
1052,butterfly
1053,chicken
1054,fish
1055,fish
1056,butterfly
1057,butterfly
1058,fish
1059,butterfly
1060,butterfly
1061,chicken
1062,fish
1063,butterfly
1064,chicken
1065,butterfly
1066,butterfly
1067,fish
1068,butterfly
1069,butterfly
1070,butterfly
1071,butterfly
1072,cow
1073,butterfly
1074,butterfly
1075,butterfly
1076,butterfly
1077,butterfly
1078,spider
1079,butterfly
1080,fish
1081,fish
1082,butterfly
1083,cow
1084,fish
1085,butterfly
1086,fish
1087,cow
1088,fish
1089,butterfly
1090,fish
1091,fish
1092,butterfly
1093,cow
1094,cow
1095,cow
1096,butterfly
1097,fish
1098,cat
1099,fish
1100,butterfly
1101,chicken
1102,butterfly
1103,butterfly
1104,spider
1105,cow
1106,butterfly
1107,butterfly
1108,butterfly
1109,butterfly
1110,butterfly
1111,cow
1112,chicken
1113,fish
1114,cow
1115,fish
1116,butterfly
1117,fish
1118,fish
1119,fish
1120,cow
1121,butterfly
1122,cat
1123,fish
1124,butterfly
1125,butterfly
1126,butterfly
1127,butterfly
1128,cow
1129,butterfly
1130,fish
1131,butterfly
1132,butterfly
1133,fish
1134,butterfly
1135,butterfly
1136,butterfly
1137,fish
1138,cow
1139,butterfly
1140,fish
1141,butterfly
1142,butterfly
1143,cow
1144,butterfly
1145,butterfly
1146,butterfly
1147,fish
1148,fish
1149,butterfly
1150,butterfly
1151,butterfly
1152,butterfly
1153,butterfly
1154,fish
1155,chicken
1156,butterfly
1157,butterfly
1158,butterfly
1159,fish
1160,butterfly
1161,butterfly
1162,butterfly
1163,fish
1164,butterfly
1165,fish
1166,butterfly
1167,butterfly
1168,fish
1169,fish
1170,butterfly
1171,cow
1172,butterfly
1173,butterfly
1174,fish
1175,cow
1176,butterfly
1177,chicken
1178,butterfly
1179,fish
1180,butterfly
1181,butterfly
1182,butterfly
1183,butterfly
1184,butterfly
1185,butterfly
1186,fish
1187,butterfly
1188,fish
1189,butterfly
1190,butterfly
1191,butterfly
1192,butterfly
1193,fish
1194,fish
1195,butterfly
1196,cow
1197,cow
1198,spider
1199,butterfly
1200,butterfly
1201,chicken
1202,butterfly
1203,butterfly
1204,butterfly
1205,butterfly
1206,butterfly
1207,butterfly
1208,cow
1209,fish
1210,fish
1211,butterfly
1212,butterfly
1213,butterfly
1214,butterfly
1215,butterfly
1216,butterfly
1217,butterfly
1218,cow
1219,spider
1220,fish
1221,fish
1222,cow
1223,fish
1224,fish
1225,fish
1226,butterfly
1227,butterfly
1228,chicken
1229,butterfly
1230,butterfly
1231,fish
1232,butterfly
1233,fish
1234,fish
1235,butterfly
1236,butterfly
1237,fish
1238,chicken
1239,butterfly
1240,fish
1241,fish
1242,fish
1243,cow
1244,butterfly
1245,spider
1246,butterfly
1247,butterfly
1248,butterfly
1249,butterfly
1250,butterfly
1251,butterfly
1252,butterfly
1253,fish
1254,fish
1255,fish
1256,fish
1257,butterfly
1258,fish
1259,chicken
1260,butterfly
1261,fish
1262,butterfly
1263,butterfly
1264,butterfly
1265,spider
1266,butterfly
1267,butterfly
1268,spider
1269,butterfly
1270,butterfly
1271,butterfly
1272,butterfly
1273,fish
1274,fish
1275,butterfly
1276,butterfly
1277,butterfly
1278,fish
1279,fish
1280,butterfly
1281,butterfly
1282,butterfly
1283,cow
1284,cow
1285,butterfly
1286,butterfly
1287,butterfly
1288,chicken
1289,butterfly
1290,butterfly
1291,butterfly
1292,fish
1293,fish
1294,cow
1295,fish
1296,cow
1297,butterfly
1298,butterfly
1299,fish
1300,chicken
1301,butterfly
1302,fish
1303,butterfly
1304,fish
1305,fish
1306,fish
1307,butterfly
1308,butterfly
1309,butterfly
1310,butterfly
1311,butterfly
1312,butterfly
1313,butterfly
1314,fish
1315,fish
1316,butterfly
1317,butterfly
1318,chicken
1319,cow
1320,fish
1321,butterfly
1322,fish
1323,fish
1324,butterfly
1325,fish
1326,butterfly
1327,cow
1328,butterfly
1329,butterfly
1330,butterfly
1331,cow
1332,butterfly
1333,butterfly
1334,fish
1335,butterfly
1336,butterfly
1337,butterfly
1338,cow
1339,butterfly
1340,cow
1341,fish
1342,cow
1343,butterfly
1344,butterfly
1345,butterfly
1346,butterfly
1347,butterfly
1348,fish
1349,butterfly
1350,butterfly
1351,chicken
1352,butterfly
1353,butterfly
1354,butterfly
1355,fish
1356,butterfly
1357,butterfly
1358,fish
1359,fish
1360,cow
1361,butterfly
1362,cow
1363,butterfly
1364,butterfly
1365,spider
1366,cow
1367,butterfly
1368,cow
1369,butterfly
1370,dog
1371,butterfly
1372,fish
1373,fish
1374,chicken
1375,fish
1376,cow
1377,butterfly
1378,butterfly
1379,butterfly
1380,butterfly
1381,butterfly
1382,butterfly
1383,butterfly
1384,butterfly
1385,fish
1386,butterfly
1387,fish
1388,butterfly
1389,spider
1390,butterfly
1391,fish
1392,spider
1393,butterfly
1394,butterfly
1395,butterfly
1396,butterfly
1397,cow
1398,cow
1399,butterfly
1400,cow
1401,cow
1402,fish
1403,fish
1404,butterfly
1405,butterfly
1406,cow
1407,cow
1408,butterfly
1409,butterfly
1410,cow
1411,fish
1412,butterfly
1413,butterfly
1414,butterfly
1415,fish
1416,cow
1417,butterfly
1418,fish
1419,butterfly
1420,butterfly
1421,fish
1422,fish
1423,fish
1424,fish
1425,fish
1426,butterfly
1427,fish
1428,butterfly
1429,butterfly
1430,butterfly
1431,cow
1432,cow
1433,fish
1434,butterfly
1435,fish
1436,butterfly
1437,butterfly
1438,butterfly
1439,fish
1440,butterfly
1441,butterfly
1442,fish
1443,cow
1444,fish
1445,fish
1446,cow
1447,butterfly
1448,fish
1449,butterfly
1450,butterfly
1451,cow
1452,spider
1453,butterfly
1454,butterfly
1455,butterfly
1456,butterfly
1457,fish
1458,butterfly
1459,butterfly
1460,butterfly
1461,fish
1462,butterfly
1463,fish
1464,butterfly
1465,butterfly
1466,spider
1467,butterfly
1468,butterfly
1469,cow
1470,butterfly
1471,spider
1472,butterfly
1473,fish
1474,butterfly
1475,fish
1476,fish
1477,chicken
1478,cow
1479,butterfly
1480,butterfly
1481,butterfly
1482,butterfly
1483,fish
1484,fish
1485,butterfly
1486,cow
1487,butterfly
1488,cow
1489,cow
1490,cow
1491,spider
1492,fish
1493,butterfly
1494,butterfly
1495,cow
1496,butterfly
1497,butterfly
1498,cow
1499,butterfly
1500,butterfly
1501,fish
1502,fish
1503,cow
1504,fish
1505,fish
1506,butterfly
1507,butterfly
1508,fish
1509,butterfly
1510,butterfly
1511,fish
1512,butterfly
1513,butterfly
1514,cow
1515,cow
1516,butterfly
1517,butterfly
1518,butterfly
1519,butterfly
1520,butterfly
1521,butterfly
1522,cow
1523,butterfly
1524,chicken
1525,fish
1526,butterfly
1527,spider
1528,butterfly
1529,butterfly
1530,cow
1531,butterfly
1532,butterfly
1533,butterfly
1534,fish
1535,butterfly
1536,butterfly
1537,butterfly
1538,butterfly
1539,fish
1540,butterfly
1541,butterfly
1542,cow
1543,butterfly
1544,cow
1545,butterfly
1546,butterfly
1547,butterfly
1548,butterfly
1549,chicken
1550,butterfly
1551,butterfly
1552,butterfly
1553,butterfly
1554,cow
1555,butterfly
1556,butterfly
1557,butterfly
1558,butterfly
1559,butterfly
1560,butterfly
1561,butterfly
1562,fish
1563,butterfly
1564,butterfly
1565,cow
1566,butterfly
1567,cow
1568,butterfly
1569,butterfly
1570,butterfly
1571,butterfly
1572,fish
1573,butterfly
1574,fish
1575,butterfly
1576,cow
1577,fish
1578,fish
1579,butterfly
1580,fish
1581,cow
1582,butterfly
1583,butterfly
1584,butterfly
1585,spider
1586,cow
1587,butterfly
1588,spider
1589,spider
1590,butterfly
1591,cow
1592,butterfly
1593,butterfly
1594,fish
1595,butterfly
1596,butterfly
1597,butterfly
1598,cow
1599,fish
1600,cow
1601,spider
1602,fish
1603,butterfly
1604,butterfly
1605,butterfly
1606,butterfly
1607,butterfly
1608,butterfly
1609,butterfly
1610,butterfly
1611,butterfly
1612,butterfly
1613,fish
1614,butterfly
1615,butterfly
1616,butterfly
1617,cow
1618,fish
1619,butterfly
1620,butterfly
1621,cow
1622,cow
1623,butterfly
1624,fish
1625,butterfly
1626,dog
1627,butterfly
1628,butterfly
1629,butterfly
1630,butterfly
1631,butterfly
1632,fish
1633,cow
1634,fish
1635,butterfly
1636,butterfly
1637,cow
1638,fish
1639,butterfly
1640,butterfly
1641,fish
1642,chicken
1643,fish
1644,butterfly
1645,butterfly
1646,chicken
1647,butterfly
1648,butterfly
1649,butterfly
1650,butterfly
1651,butterfly
1652,chicken
1653,fish
1654,fish
1655,fish
1656,fish
1657,butterfly
1658,chicken
1659,butterfly
1660,fish
1661,butterfly
1662,butterfly
1663,butterfly
1664,fish
1665,butterfly
1666,butterfly
1667,butterfly
1668,butterfly
1669,butterfly
1670,butterfly
1671,fish
1672,butterfly
1673,fish
1674,butterfly
1675,fish
1676,cow
1677,butterfly
1678,fish
1679,butterfly
1680,fish
1681,fish
1682,butterfly
1683,butterfly
1684,butterfly
1685,fish
1686,butterfly
1687,butterfly
1688,cow
1689,butterfly
1690,fish
1691,fish
1692,fish
1693,fish
1694,butterfly
1695,butterfly
1696,butterfly
1697,cow
1698,butterfly
1699,butterfly
1700,spider
1701,fish
1702,butterfly
1703,cow
1704,fish
1705,butterfly
1706,cow
1707,fish
1708,chicken
1709,cow
1710,chicken
1711,fish
1712,butterfly
1713,butterfly
1714,butterfly
1715,cow
1716,butterfly
1717,butterfly
1718,butterfly
1719,spider
1720,fish
1721,cow
1722,cow
1723,fish
1724,butterfly
1725,fish
1726,butterfly
1727,butterfly
1728,butterfly
1729,butterfly
1730,butterfly
1731,butterfly
1732,butterfly
1733,spider
1734,butterfly
1735,butterfly
1736,butterfly
1737,butterfly
1738,fish
1739,chicken
1740,fish
1741,cow
1742,butterfly
1743,butterfly
1744,butterfly
1745,butterfly
1746,butterfly
1747,butterfly
1748,cow
1749,cow
1750,fish
1751,fish
1752,butterfly
1753,cow
1754,spider
1755,butterfly
1756,butterfly
1757,butterfly
1758,butterfly
1759,butterfly
1760,fish
1761,butterfly
1762,butterfly
1763,butterfly
1764,fish
1765,butterfly
1766,fish
1767,cow
1768,butterfly
1769,butterfly
1770,butterfly
1771,butterfly
1772,butterfly
1773,butterfly
1774,butterfly
1775,butterfly
1776,chicken
1777,chicken
1778,butterfly
1779,butterfly
1780,butterfly
1781,cow
1782,butterfly
1783,butterfly
1784,fish
1785,fish
1786,cow
1787,cow
1788,fish
1789,butterfly
1790,butterfly
1791,fish
1792,butterfly
1793,butterfly
1794,butterfly
1795,butterfly
1796,fish
1797,butterfly
1798,fish
1799,cow
1800,fish
1801,fish
1802,butterfly
1803,dog
1804,butterfly
1805,butterfly
1806,butterfly
1807,butterfly
1808,butterfly
1809,butterfly
1810,butterfly
1811,cow
1812,butterfly
1813,cow
1814,butterfly
1815,butterfly
1816,butterfly
1817,butterfly
1818,butterfly
1819,fish
1820,butterfly
1821,fish
1822,fish
1823,fish
1824,butterfly
1825,butterfly
1826,butterfly
1827,fish
1828,cow
1829,butterfly
1830,butterfly
1831,butterfly
1832,butterfly
1833,butterfly
1834,fish
1835,butterfly
1836,fish
1837,butterfly
1838,butterfly
1839,butterfly
1840,fish
1841,butterfly
1842,butterfly
1843,fish
1844,butterfly
1845,butterfly
1846,butterfly
1847,chicken
1848,butterfly
1849,cow
1850,butterfly
1851,cow
1852,butterfly
1853,butterfly
1854,fish
1855,butterfly
1856,spider
1857,butterfly
1858,cow
1859,fish
1860,fish
1861,butterfly
1862,butterfly
1863,fish
1864,butterfly
1865,butterfly
1866,butterfly
1867,butterfly
1868,butterfly
1869,fish
1870,fish
1871,butterfly
1872,cow
1873,fish
1874,butterfly
1875,butterfly
1876,butterfly
1877,fish
1878,fish
1879,butterfly
1880,fish
1881,fish
1882,butterfly
1883,fish
1884,butterfly
1885,butterfly
1886,fish
1887,fish
1888,cow
1889,butterfly
1890,butterfly
1891,butterfly
1892,cow
1893,chicken
1894,butterfly
1895,butterfly
1896,cow
1897,butterfly
1898,fish
1899,fish
1900,horse
1901,butterfly
1902,fish
1903,butterfly
1904,butterfly
1905,butterfly
1906,butterfly
1907,spider
1908,fish
1909,fish
1910,fish
1911,butterfly
1912,fish
1913,cow
1914,chicken
1915,butterfly
1916,fish
1917,butterfly
1918,butterfly
1919,butterfly
1920,butterfly
1921,butterfly
1922,butterfly
1923,dog
1924,butterfly
1925,butterfly
1926,fish
1927,butterfly
1928,butterfly
1929,butterfly
1930,butterfly
1931,butterfly
1932,fish
1933,butterfly
1934,butterfly
1935,butterfly
1936,butterfly
1937,butterfly
1938,butterfly
1939,butterfly
1940,butterfly
1941,chicken
1942,butterfly
1943,butterfly
1944,butterfly
1945,butterfly
1946,butterfly
1947,fish
1948,butterfly
1949,cow
1950,butterfly
1951,butterfly
1952,butterfly
1953,butterfly
1954,fish
1955,butterfly
1956,butterfly
1957,spider
1958,butterfly
1959,butterfly
1960,fish
1961,butterfly
1962,cow
1963,fish
1964,butterfly
1965,butterfly
1966,fish
1967,butterfly
1968,butterfly
1969,butterfly
1970,butterfly
1971,butterfly
1972,cow
1973,butterfly
1974,butterfly
1975,butterfly
1976,fish
1977,butterfly
1978,fish
1979,fish
1980,butterfly
1981,butterfly
1982,butterfly
1983,cow
1984,fish
1985,cow
1986,butterfly
1987,butterfly
1988,fish
1989,butterfly
1990,cow
1991,butterfly
1992,horse
1993,butterfly
1994,butterfly
1995,cow
1996,fish
1997,fish
1998,fish
1999,cow
2000,butterfly
2001,fish
2002,butterfly
2003,fish
2004,butterfly
2005,fish
2006,butterfly
2007,butterfly
2008,butterfly
2009,fish
2010,fish
2011,butterfly
2012,fish
2013,butterfly
2014,butterfly
2015,butterfly
2016,butterfly
2017,butterfly
2018,butterfly
2019,butterfly
2020,butterfly
2021,butterfly
2022,cow
2023,fish
2024,butterfly
2025,cat
2026,cow
2027,chicken
2028,butterfly
2029,fish
2030,butterfly
2031,fish
2032,cow
2033,butterfly
2034,butterfly
2035,butterfly
2036,butterfly
2037,cow
2038,fish
2039,butterfly
2040,fish
2041,fish
2042,butterfly
2043,butterfly
2044,cow
2045,butterfly
2046,fish
2047,butterfly
2048,fish
2049,fish
2050,butterfly
2051,butterfly
2052,cat
2053,butterfly
2054,butterfly
2055,butterfly
2056,butterfly
2057,fish
2058,butterfly
2059,fish
2060,cow
2061,butterfly
2062,butterfly
2063,fish
2064,cow
2065,butterfly
2066,cow
2067,fish
2068,cow
2069,butterfly
2070,spider
2071,fish
2072,fish
2073,fish
2074,butterfly
2075,butterfly
2076,butterfly
2077,fish
2078,fish
2079,butterfly
2080,fish
2081,cow
2082,cow
2083,butterfly
2084,fish
2085,butterfly
2086,horse
2087,butterfly
2088,butterfly
2089,butterfly
2090,butterfly
2091,butterfly
2092,spider
2093,fish
2094,cow
