ID,Label
1373,lion
1374,dog
1375,fish
1376,horse
1377,butterfly
1378,dog
1379,spider
1380,chicken
1381,butterfly
1382,cat
1383,elephant
1384,butterfly
1385,cat
1386,chicken
1387,fish
1388,spider
1389,chicken
1390,chicken
1391,spider
1392,dog
1393,spider
1394,dog
1395,spider
1396,cat
1397,dog
1398,cow
1399,spider
1400,dog
1401,lion
1402,lion
1403,fish
1404,chicken
1405,spider
1406,elephant
1407,cow
1408,dog
1409,spider
1410,cow
1411,chicken
1412,cow
1413,cat
1414,butterfly
1415,elephant
1416,spider
1417,fish
1418,dog
1419,spider
1420,spider
1421,chicken
1422,horse
1423,spider
1424,elephant
1425,spider
1426,dog
1427,fish
1428,cow
1429,dog
1430,cat
1431,horse
1432,cow
1433,spider
1434,cow
1435,chicken
1436,horse
1437,spider
1438,horse
1439,spider
1440,elephant
1441,spider
1442,spider
1443,chicken
1444,butterfly
1445,fish
1446,cat
1447,horse
1448,dog
1449,horse
1450,lion
1451,dog
1452,chicken
1453,butterfly
1454,elephant
1455,dog
1456,spider
1457,lion
1458,chicken
1459,horse
1460,spider
1461,cow
1462,lion
1463,cow
1464,butterfly
1465,elephant
1466,elephant
1467,cat
1468,butterfly
1469,elephant
1470,elephant
1471,spider
1472,butterfly
1473,fish
1474,cat
1475,dog
1476,spider
1477,butterfly
1478,spider
1479,dog
1480,elephant
1481,butterfly
1482,lion
1483,elephant
1484,spider
1485,horse
1486,chicken
1487,dog
1488,dog
1489,elephant
1490,horse
1491,dog
1492,fish
1493,dog
1494,cow
1495,horse
1496,dog
1497,dog
1498,cow
1499,butterfly
1500,horse
1501,fish
1502,dog
1503,elephant
1504,dog
1505,fish
1506,dog
1507,horse
1508,chicken
1509,spider
1510,horse
1511,cow
1512,elephant
1513,chicken
1514,horse
1515,horse
1516,elephant
1517,cow
1518,lion
1519,butterfly
1520,dog
1521,butterfly
1522,horse
1523,spider
1524,chicken
1525,spider
1526,butterfly
1527,cat
1528,dog
1529,cat
1530,horse
1531,cat
1532,spider
1533,butterfly
1534,butterfly
1535,cat
1536,spider
1537,cow
1538,horse
1539,spider
1540,chicken
1541,dog
1542,cow
1543,elephant
1544,cow
1545,butterfly
1546,chicken
1547,cat
1548,cat
1549,dog
1550,cow
1551,butterfly
1552,lion
1553,dog
1554,horse
1555,fish
1556,butterfly
1557,spider
1558,dog
1559,elephant
1560,butterfly
1561,chicken
1562,chicken
1563,butterfly
1564,dog
1565,chicken
1566,chicken
1567,cow
1568,spider
1569,butterfly
1570,lion
1571,dog
1572,lion
1573,dog
1574,cow
1575,butterfly
1576,cow
1577,chicken
1578,dog
1579,dog
1580,chicken
1581,cat
1582,dog
1583,spider
1584,dog
1585,butterfly
1586,horse
1587,lion
1588,cat
1589,spider
1590,chicken
1591,dog
1592,elephant
1593,spider
1594,chicken
1595,cat
1596,elephant
1597,horse
1598,elephant
1599,dog
1600,dog
1601,lion
1602,chicken
1603,chicken
1604,dog
1605,lion
1606,cat
1607,cow
1608,cat
1609,dog
1610,horse
1611,dog
1612,horse
1613,dog
1614,dog
1615,cat
1616,cat
1617,fish
1618,lion
1619,spider
1620,chicken
1621,horse
1622,cow
1623,dog
1624,dog
1625,horse
1626,cat
1627,cat
1628,dog
1629,dog
1630,spider
1631,horse
1632,spider
1633,horse
1634,chicken
1635,fish
1636,chicken
1637,chicken
1638,chicken
1639,dog
1640,horse
1641,spider
1642,chicken
1643,lion
1644,cat
1645,dog
1646,butterfly
1647,spider
1648,cat
1649,lion
1650,chicken
1651,chicken
1652,lion
1653,horse
1654,chicken
1655,dog
1656,chicken
1657,chicken
1658,cow
1659,spider
1660,spider
1661,fish
1662,chicken
1663,lion
1664,dog
1665,lion
1666,dog
1667,dog
1668,cow
1669,spider
1670,elephant
1671,chicken
1672,lion
1673,lion
1674,dog
1675,lion
1676,horse
1677,dog
1678,spider
1679,dog
1680,dog
1681,dog
1682,cow
1683,horse
1684,butterfly
1685,fish
1686,cat
1687,cow
1688,chicken
1689,dog
1690,dog
1691,fish
1692,dog
1693,chicken
1694,butterfly
1695,dog
1696,spider
1697,fish
1698,butterfly
1699,cat
1700,spider
1701,dog
1702,dog
1703,chicken
1704,spider
1705,dog
1706,cow
1707,spider
1708,chicken
1709,horse
1710,lion
1711,cat
1712,spider
1713,cow
1714,dog
1715,horse
1716,chicken
1717,dog
1718,lion
1719,spider
1720,cat
1721,cow
1722,chicken
1723,cat
1724,dog
1725,lion
1726,spider
1727,spider
1728,lion
1729,spider
1730,spider
1731,cat
1732,horse
1733,cat
1734,cat
1735,spider
1736,cat
1737,spider
1738,dog
1739,chicken
1740,fish
1741,dog
1742,spider
1743,dog
1744,cat
1745,dog
1746,cat
1747,dog
1748,cow
1749,cow
1750,elephant
1751,dog
1752,cow
1753,horse
1754,cat
1755,elephant
1756,butterfly
1757,cat
1758,horse
1759,chicken
1760,cat
1761,elephant
1762,chicken
1763,cat
1764,horse
1765,elephant
1766,dog
1767,cat
1768,cow
1769,spider
1770,dog
1771,lion
1772,horse
1773,dog
1774,dog
1775,butterfly
1776,lion
1777,chicken
1778,spider
1779,butterfly
1780,dog
1781,cat
1782,butterfly
1783,lion
1784,dog
1785,chicken
1786,cow
1787,dog
1788,cat
1789,dog
1790,cow
1791,spider
1792,horse
1793,butterfly
1794,spider
1795,elephant
1796,cat
1797,elephant
1798,spider
1799,cat
1800,cat
1801,fish
1802,spider
1803,butterfly
1804,butterfly
1805,spider
1806,lion
1807,spider
1808,lion
1809,elephant
1810,horse
1811,horse
1812,elephant
1813,cat
1814,spider
1815,dog
1816,lion
1817,dog
1818,chicken
1819,elephant
1820,spider
1821,horse
1822,elephant
1823,butterfly
1824,spider
1825,chicken
1826,dog
1827,lion
1828,elephant
1829,chicken
1830,chicken
1831,spider
1832,butterfly
1833,dog
1834,chicken
1835,spider
1836,lion
1837,dog
1838,fish
1839,dog
1840,lion
1841,spider
1842,spider
1843,dog
1844,spider
1845,butterfly
1846,spider
1847,dog
1848,spider
1849,cow
1850,horse
1851,chicken
1852,cat
1853,spider
1854,chicken
1855,dog
1856,butterfly
1857,lion
1858,fish
1859,horse
1860,butterfly
1861,horse
1862,cat
1863,spider
1864,dog
1865,elephant
1866,lion
1867,fish
1868,dog
1869,cat
1870,cat
1871,dog
1872,horse
1873,lion
1874,butterfly
1875,cat
1876,lion
1877,horse
1878,butterfly
1879,horse
1880,elephant
1881,fish
1882,dog
1883,fish
1884,horse
1885,butterfly
1886,dog
1887,spider
1888,horse
1889,chicken
1890,spider
1891,spider
1892,dog
1893,horse
1894,fish
1895,cow
1896,horse
1897,butterfly
1898,fish
1899,chicken
1900,cat
1901,horse
1902,dog
1903,chicken
1904,spider
1905,cat
1906,spider
1907,cat
1908,spider
1909,chicken
1910,spider
1911,butterfly
1912,chicken
1913,dog
1914,dog
1915,lion
1916,cow
1917,elephant
1918,butterfly
1919,horse
1920,butterfly
1921,cat
1922,spider
1923,cat
1924,elephant
1925,spider
1926,spider
1927,butterfly
1928,dog
1929,cat
1930,spider
1931,butterfly
1932,cow
1933,butterfly
1934,cow
1935,elephant
1936,dog
1937,butterfly
1938,cow
1939,butterfly
1940,butterfly
1941,spider
1942,dog
1943,spider
1944,spider
1945,butterfly
1946,chicken
1947,horse
1948,dog
1949,cow
1950,horse
1951,butterfly
1952,chicken
1953,lion
1954,dog
1955,dog
1956,dog
1957,horse
1958,spider
1959,lion
1960,chicken
1961,spider
1962,horse
1963,spider
1964,spider
1965,lion
1966,lion
1967,cat
1968,butterfly
1969,dog
1970,cow
1971,chicken
1972,horse
1973,lion
1974,spider
1975,cat
1976,spider
1977,lion
1978,spider
1979,cat
1980,dog
1981,elephant
1982,chicken
1983,cow
1984,cow
1985,spider
1986,cow
1987,chicken
1988,horse
1989,horse
1990,horse
1991,butterfly
1992,butterfly
1993,elephant
1994,chicken
1995,cat
1996,butterfly
1997,cat
1998,cow
1999,cat
2000,spider
2001,cat
2002,dog
2003,cat
2004,cat
2005,cow
2006,cat
2007,cat
2008,fish
2009,chicken
2010,dog
2011,dog
2012,horse
2013,butterfly
2014,chicken
2015,butterfly
2016,elephant
2017,butterfly
2018,horse
2019,lion
2020,cat
2021,horse
2022,dog
2023,chicken
2024,elephant
2025,dog
2026,horse
2027,dog
2028,lion
2029,fish
2030,horse
2031,cow
2032,dog
2033,dog
2034,spider
2035,elephant
2036,fish
2037,chicken
2038,cat
2039,horse
2040,spider
2041,dog
2042,spider
2043,butterfly
2044,dog
2045,elephant
2046,dog
2047,spider
2048,cat
2049,spider
2050,cat
2051,horse
2052,cow
2053,cat
2054,cat
2055,butterfly
2056,spider
2057,cat
2058,cow
2059,spider
2060,dog
2061,cow
2062,spider
2063,dog
2064,horse
2065,fish
2066,butterfly
2067,chicken
2068,cow
2069,dog
2070,fish
2071,horse
2072,horse
2073,chicken
2074,chicken
2075,dog
2076,spider
2077,elephant
2078,fish
2079,butterfly
2080,cat
2081,elephant
2082,cow
2083,dog
2084,fish
2085,butterfly
2086,elephant
2087,butterfly
2088,elephant
2089,dog
2090,butterfly
2091,cat
2092,cat
2093,elephant
2094,horse
2095,chicken
2096,chicken
2097,fish
2098,lion
2099,cat
2100,chicken
2101,horse
2102,spider
2103,dog
2104,lion
2105,cow
2106,horse
2107,cow
2108,elephant
2109,horse
2110,dog
2111,dog
2112,dog
2113,dog
2114,lion
2115,cow
2116,dog
2117,cat
2118,butterfly
2119,elephant
2120,lion
2121,spider
2122,cat
2123,horse
2124,lion
2125,horse
2126,chicken
2127,cat
2128,cat
2129,cat
2130,fish
2131,spider
2132,cow
2133,spider
2134,cow
2135,chicken
2136,horse
2137,dog
2138,dog
2139,chicken
2140,butterfly
2141,dog
2142,fish
2143,chicken
2144,dog
2145,cow
2146,butterfly
2147,lion
2148,chicken
2149,cat
2150,cat
2151,lion
2152,butterfly
2153,spider
2154,dog
2155,fish
2156,chicken
2157,chicken
2158,cat
2159,spider
2160,horse
2161,dog
2162,spider
2163,spider
2164,butterfly
2165,dog
2166,dog
2167,horse
2168,cat
2169,dog
2170,spider
2171,fish
2172,horse
2173,dog
2174,cow
2175,cow
2176,dog
2177,fish
2178,chicken
2179,cat
2180,butterfly
2181,fish
2182,spider
2183,chicken
2184,dog
2185,elephant
2186,fish
2187,cat
2188,chicken
2189,spider
2190,fish
2191,spider
2192,cat
2193,spider
2194,cow
2195,cat
2196,cat
2197,dog
2198,dog
2199,elephant
2200,cat
2201,fish
2202,dog
2203,dog
2204,butterfly
2205,dog
2206,horse
2207,spider
2208,spider
2209,cat
2210,chicken
2211,cat
2212,dog
2213,cat
2214,chicken
2215,chicken
2216,dog
2217,cow
2218,elephant
2219,horse
2220,horse
2221,lion
2222,horse
2223,lion
2224,horse
2225,dog
2226,chicken
2227,lion
2228,chicken
2229,horse
2230,cow
2231,lion
2232,chicken
2233,horse
2234,cat
2235,spider
2236,dog
2237,dog
2238,chicken
2239,cat
2240,chicken
2241,horse
2242,cat
2243,cow
2244,fish
2245,butterfly
2246,spider
2247,chicken
2248,butterfly
2249,butterfly
2250,chicken
2251,lion
2252,dog
2253,fish
2254,dog
2255,dog
2256,elephant
2257,lion
2258,dog
2259,cat
2260,elephant
2261,cow
2262,lion
2263,lion
2264,cat
2265,elephant
2266,fish
2267,lion
2268,butterfly
2269,butterfly
2270,dog
2271,chicken
2272,horse
2273,cow
2274,dog
2275,fish
2276,cat
2277,dog
2278,cat
2279,spider
2280,cat
2281,spider
2282,horse
2283,dog
2284,chicken
2285,spider
2286,cat
2287,horse
2288,horse
2289,butterfly
2290,fish
2291,spider
2292,cat
2293,horse
2294,horse
2295,butterfly
2296,elephant
2297,elephant
2298,lion
2299,cow
2300,cow
2301,cow
2302,cow
2303,dog
2304,cow
2305,cat
2306,horse
2307,cat
2308,cat
2309,elephant
2310,elephant
2311,butterfly
2312,dog
2313,dog
2314,dog
2315,chicken
2316,spider
2317,fish
2318,chicken
2319,chicken
2320,dog
2321,cat
2322,cat
2323,spider
2324,dog
2325,lion
2326,horse
2327,butterfly
2328,spider
2329,spider
2330,spider
2331,spider
2332,fish
2333,horse
2334,cat
2335,chicken
2336,dog
2337,cat
2338,horse
2339,dog
2340,elephant
2341,lion
2342,cat
2343,horse
2344,elephant
2345,spider
2346,spider
2347,dog
2348,horse
2349,horse
2350,cow
2351,cat
2352,dog
2353,horse
2354,butterfly
2355,horse
2356,butterfly
2357,cow
2358,butterfly
2359,lion
2360,lion
2361,dog
2362,elephant
2363,dog
